1.56404E+12,-0.952392578,0.288085938,-0.174316406,-8.841463415,-7.43902439,6.676829268,5,Walking
1.56404E+12,-0.951171875,0.289672852,-0.173217773,-8.75,-7.43902439,7.256097561,5,Walking
1.56404E+12,-0.950317383,0.290161133,-0.200805664,-9.420731707,-7.225609756,16.00609756,5,Walking
1.56404E+12,-0.950195313,0.288696289,-0.196899414,-9.451219512,-7.103658537,16.49390244,5,Walking
1.56404E+12,-0.952148438,0.289306641,-0.193115234,-8.506097561,-7.286585366,17.07317073,5,Walking
1.56404E+12,-0.952026367,0.289550781,-0.190185547,0.06097561,-7.469512195,17.5,5,Walking
1.56404E+12,-0.948730469,0.293212891,-0.188842773,2.195121951,-15.67073171,18.26219512,5,Walking
1.56404E+12,-0.945678711,0.296142578,-0.190429688,3.384146341,-7.37804878,18.56707317,5,Walking
1.56404E+12,-0.945068359,0.26953125,-0.190917969,-3.597560976,-5.609756098,17.98780488,5,Walking
1.56404E+12,-0.946044922,0.271850586,-0.191650391,-3.536585366,-4.908536585,17.40853659,5,Walking
1.56404E+12,-0.945678711,0.272338867,-0.19128418,3.68902439,-4.420731707,16.09756098,5,Walking
1.56404E+12,-0.950073242,0.272460938,-0.189697266,3.292682927,-11.67682927,6.798780488,5,Walking
1.56404E+12,-0.94921875,0.272094727,-0.187744141,3.506097561,-4.329268293,6.280487805,5,Walking
1.56404E+12,-0.94934082,0.271484375,-0.153076172,-2.926829268,-4.603658537,5.609756098,5,Walking
1.56404E+12,-0.948730469,0.27331543,-0.154541016,-1.25,-5.12195122,5.945121951,5,Walking
1.56404E+12,-0.943847656,0.277709961,-0.189697266,8.201219512,-4.664634146,5.884146341,5,Walking
1.56404E+12,-0.940307617,0.313598633,-0.190307617,8.292682927,-9.87804878,4.207317073,5,Walking
1.56404E+12,-0.942016602,0.314453125,-0.189697266,7.987804878,-9.268292683,11.2804878,5,Walking
1.56404E+12,-0.940795898,0.314453125,-0.190185547,-0.304878049,-9.237804878,10.6097561,5,Walking
1.56404E+12,-0.941894531,0.313720703,-0.189086914,-0.762195122,-8.68902439,9.847560976,5,Walking
1.56404E+12,-0.942138672,0.314208984,-0.189208984,-0.518292683,-8.506097561,10.09146341,5,Walking
1.56404E+12,-0.939453125,0.314697266,-0.190551758,-0.335365854,-7.896341463,10.45731707,5,Walking
1.56404E+12,-0.941650391,0.315917969,-0.189208984,-0.426829268,1.036585366,9.87804878,5,Walking
1.56404E+12,-0.942871094,0.31652832,-0.188964844,-0.548780488,0.853658537,10.33536585,5,Walking
1.56404E+12,-0.940307617,0.319091797,-0.19519043,-0.701219512,1.006097561,10.45731707,5,Walking
1.56404E+12,-0.906005859,0.321289063,-0.198120117,-1.402439024,1.920731707,10.15243902,5,Walking
1.56404E+12,-0.903930664,0.321899414,-0.19921875,-2.652439024,2.682926829,9.725609756,5,Walking
1.56404E+12,-0.904785156,0.322753906,-0.199462891,-3.87195122,-3.384146341,8.963414634,5,Walking
1.56404E+12,-0.905029297,0.322265625,-0.199951172,2.957317073,-2.62195122,8.536585366,5,Walking
1.56404E+12,-0.93762207,0.321289063,-0.199584961,1.463414634,-1.951219512,-0.06097561,5,Walking
1.56404E+12,-0.939331055,0.321533203,-0.198242188,0.823170732,-1.707317073,-0.457317073,5,Walking
1.56404E+12,-0.938110352,0.321655273,-0.198852539,0.091463415,-1.493902439,-0.731707317,5,Walking
1.56404E+12,-0.905273438,0.323730469,-0.172851563,-7.987804878,-1.158536585,-0.762195122,5,Walking
1.56404E+12,-0.90246582,0.326660156,-0.176025391,-9.146341463,8.018292683,-1.097560976,5,Walking
1.56404E+12,-0.903930664,0.325927734,-0.178466797,-4.817073171,9.695121951,-2.134146341,5,Walking
1.56404E+12,-0.90612793,0.322265625,-0.177368164,-7.408536585,10.33536585,-3.109756098,5,Walking
1.56404E+12,-0.942016602,0.278808594,-0.176147461,-13.35365854,4.512195122,8.506097561,5,Walking
1.56404E+12,-0.951782227,0.299194336,-0.181396484,-6.036585366,10.97560976,18.44512195,5,Walking
1.56404E+12,-0.940429688,0.273193359,-0.193725586,-9.146341463,1.890243902,-2.865853659,5,Walking
1.56404E+12,-0.928955078,0.272949219,-0.141601563,-4.725609756,-10.30487805,17.40853659,5,Walking
1.56404E+12,-0.952880859,0.277709961,-0.120483398,1.341463415,-10.39634146,23.53658537,5,Walking
1.56404E+12,-0.949951172,0.26953125,-0.13659668,9.024390244,-9.329268293,2.43902439,5,Walking
1.56404E+12,-0.951171875,0.294189453,-0.126098633,10.27439024,-8.87195122,-17.25609756,5,Walking
